id,name,lat,lon
6925,des Écores / Jean-Talon,45.55236372,-73.60286772
6926,Marie-Anne / St-Hubert,45.52468298,-73.57889682
6927,Édouard-Montpetit / de Stirling,45.50723,-73.615085
6928,Jean-Brillant / McKenna,45.49876715,-73.61886978
6929,St-André / St-Grégoire,45.53147464,-73.59242052
6930,Cité des Arts du Cirque (Paul Boutet / des Regrattiers),45.55984236,-73.61544728
7001,Ball / Querbes,45.53117751,-73.63213599
7002,Meunier / Fleury,45.54485857,-73.66681427
7003,Guy / St-Catherine,45.49498148,-73.57773274
7004,Émile-Journault / de Chateaubriand,45.54983321,-73.64063255
7005,Marquette / Fleury,45.56735206,-73.65378745
7006,Clark / Fleury,45.54764848,-73.6655657
7007,Kirkfield / de Chambois,45.51293324,-73.63389015
7008,Rousselot / Jarry,45.55076908,-73.62091094
7009,Place Émilie-Gamelin (de Maisonneuve / Berri),45.51569016,-73.56096625
7010,Coolbrook / Queen-Mary,45.48285235,-73.63034427
7011,Panet / de Maisonneuve,45.52057364,-73.55614364
7012,St-Hubert / René-Lévesque,45.51433537,-73.55646349
7013,Benny / Sherbrooke,45.464877,-73.62659723
7014,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50427797,-73.61797661
7015,Parc des Rapides (LaSalle / 6e avenue),45.42947144,-73.59309916
7016,Métro Langelier (Langelier / Sherbrooke),45.58284663,-73.54247645
7017,Bennett / Ste-Catherine,45.55305327,-73.53242755
7018,Valois / Ste-Catherine,45.54522973,-73.53725016
7019,Casgrain / St-Viateur,45.52751293,-73.59879076
7020,St-Germain / Hochelaga,45.54369875,-73.55367333
7021,Dollard / Van Horne,45.51915287,-73.6164692
7022,Durocher / Bernard,45.52222529,-73.60668719
7023,CHSLD St-Michel (Jarry / 8e avenue),45.56169027,-73.61051202
7024,Berri / St-Joseph,45.52723107,-73.58672619
7025,St-Dominique / Bernard,45.52793332,-73.60122251
7026,Maguire / Henri-Julien,45.5270411,-73.59347057
7027,Terrasse Guindon / Fullum,45.53711414,-73.56913894
7028,de Gaspé / St-Viateur,45.52774828,-73.59743893
7029,Cartier / Masson,45.53802074,-73.58352363
7030,de Bordeaux / Marie-Anne,45.53340913,-73.57065707
7031,Berri / Rachel,45.52287802,-73.57749537
7032,Drolet / Laurier,45.52625188,-73.58975839
7033,Aylmer / Prince-Arthur,45.50856687,-73.57769787
7034,Atwater / Greene,45.48049514,-73.57782662
7035,Fullum / Gilford,45.53922374,-73.5738368
7036,Labadie / du Parc,45.51989468,-73.59682739
7037,Prince-Arthur / Ste-Famille,45.51163821,-73.57463479
7038,Guilbault / Clark,45.51410795,-73.57523024
7039,du Mont-Royal / Augustin-Frigon,45.54376315,-73.56772006
7040,St-Urbain / Beaubien,45.52951034,-73.61067966
7041,de Maisonneuve / Peel,45.50095055,-73.57457846
7042,Alexandra / Jean-Talon,45.53233065,-73.62018675
7043,Ernest-Gendreau / du Mont-Royal,45.54971373,-73.56384829
7044,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.57932497,-73.57050419
7045,Casgrain / Mozart,45.53472726,-73.61479282
7046,de Maisonneuve / Mansfield (est),45.5024665,-73.5729745
7047,Ottawa / Peel,45.49390895,-73.55950713
7048,Métro Angrignon (des Trinitaires / Lamont),45.44646981,-73.60266387
7049,William / Guy,45.48986546,-73.56473073
7050,Ottawa / William,45.48972725,-73.56406286
7051,Jogues / Allard,45.45002032,-73.60030621
7052,Shearer / Centre,45.48300562,-73.56218666
7053,Ropery / Augustin-Cantin,45.48091407,-73.56846035
7054,de la Côte St-Paul / St-Ambroise,45.46766565,-73.59391784
7055,Rose-de-Lima / Notre-Dame,45.47995027,-73.58053565
7056,Bibliothèque de Verdun (Brown / Bannantyne),45.44826205,-73.57785612
7057,2e avenue / Wellington,45.45789353,-73.56752824
7058,Gordon / Wellington,45.46107799,-73.567307
7059,Argyle / de Verdun,45.45301584,-73.57191503
7060,de l'Église / de Verdun,45.46300109,-73.57156895
7061,Lajeunesse / de Castelnau,45.54039621,-73.61681789
7062,William / Robert-Bourassa,45.49716534,-73.55933011
7063,Drolet / Jarry,45.54195463,-73.62994194
7064,Clark / de Liège,45.53998385,-73.63813475
7065,de Lanaudière / Bélanger,45.54365085,-73.60565051
7066,St-Urbain / de la Gauchetière,45.50707813,-73.56139541
7067,City Councillors / du President-Kennedy,45.50625103,-73.57139066
7068,Basin / Richmond,45.48753099,-73.56507003
7069,Jeanne-Mance / René-Lévesque,45.50637134,-73.564201
7070,Bourgeoys / Favard,45.47993042,-73.55592102
7071,St-Mathieu / Sherbrooke,45.4957891,-73.58259559
7072,Beaudry / Sherbrooke,45.52303493,-73.56539458
7073,Logan / de Champlain,45.52319433,-73.55584256
7074,St-André / Robin,45.51812809,-73.56185138
7075,CIUSSS (du Trianon / Pierre-de-Coubertin),45.58753125,-73.5319072
7076,Tupper / du Fort,45.49122962,-73.58078241
7077,Jean Langlois / Fullum,45.52649998,-73.54575277
7078,Hochelaga / Chapleau,45.53445295,-73.55965197
7079,Notre-Dame / Gauvin,45.5001053,-73.56019914
7080,du President-Kennedy / Union,45.50501115,-73.57202768
7081,St-Denis / de Maisonneuve,45.51438463,-73.56173202
7082,Métro Lionel-Groulx (Atwater / Lionel-Groulx),45.48294127,-73.57974172
7083,Parc de Bullion (de Bullion / Prince-Arthur),45.51560426,-73.57213497
7084,McTavish / Sherbrooke,45.50281282,-73.57602417
7085,de la Grande-Allée / Ste-Catherine,45.63137964,-73.50685738
7086,Parc de l'Hôtel-de-Ville (Dubé / Laurendeau),45.63065034,-73.49499464
7087,St-Jean-Baptiste / René-Lévesque,45.64155706,-73.50037515
7088,du Tricentenaire / de Montigny,45.65140584,-73.5004127
7089,du Tricentenaire / Prince-Albert,45.64954588,-73.49191546
7090,de St-Firmin / Fleury,45.57065664,-73.65184218
7091,Fleury / André-Jobin,45.57600034,-73.64676476
7092,Gare Bois-de-Boulogne,45.53972553,-73.67716491
7093,Laforest / Dudemaine,45.53980655,-73.68726611
7094,Alfred Laliberté / de Poutrincourt,45.53308032,-73.69459659
7095,Chabanel / de l'Esplanade,45.54068552,-73.6533764
7096,Chabanel / du Parc,45.53830765,-73.6548838
7097,Bélanger / des Galeries d'Anjou,45.59722115,-73.56279016
7098,Parc d'Antioche,45.59535189,-73.55858982
7099,Vezina / Victoria,45.49704689,-73.64321619
7100,Métro Namur (des Jockeys / Décarie),45.49404432,-73.65449488
7101,Métro de la Savane (de Sorel / Bougainville),45.50045095,-73.66142839
7102,Grand Boulevard / de Terrebonne,45.4705437,-73.63168001
7103,St-Joseph / 8e avenue Lachine,45.43147139,-73.67120504
7104,8e avenue / Notre-Dame Lachine,45.43498716,-73.67079869
7105,St-Joseph / 34e avenue Lachine,45.43283984,-73.69349152
7106,Victoria / 18e avenue Lachine,45.43579351,-73.68019044
7107,19e avenue / St-Joseph Lachine,45.43312379,-73.68140548
7108,Gagne / LaSalle,45.42245141,-73.60119402
7109,Cégep André-Laurendeau,45.43566446,-73.60565186
7110,LaSalle / 67e avenue,45.41534884,-73.62651408
7111,Highlands / LaSalle,45.42612352,-73.65741581
7112,Newman / Senkus,45.44404309,-73.61375213
7113,Casgrain / Maguire,45.52593261,-73.59525293
7114,Smith / Peel,45.49283776,-73.55641991
7115,Métro Radisson (Sherbrooke / des Groseilliers),45.589175,-73.5396561
7116,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.59679648,-73.5351795
7117,François-Boivin / Bélanger,45.59259615,-73.5661751
7118,Tellier / des Futailles,45.58600999,-73.52183819
7119,Notre-Dame / Liébert,45.59280261,-73.51046562
7120,Notre-Dame / des Ormeaux,45.59920617,-73.5122399
7121,Liébert / Hochelaga,45.59582807,-73.52353334
7122,de Belleville / Fleury,45.58116003,-73.64124343
7123,des Récollets / Martial,45.59089191,-73.64061713
7124,Dollard / Bernard,45.5167827,-73.61142263
7125,Rosemont / Viau,45.56833022,-73.56666327
7126,41e avenue / Rosemont,45.57178978,-73.56431499
7127,Jeanne-Mance / Beaubien,45.5276501,-73.61229971
7128,Métro Côte-Vertu (Gohier / Edouard-Laurin),45.51298963,-73.68249848
7129,de l'Eglise / St-Germain,45.51255921,-73.67701069
7130,Métro du Collège (Cartier / Décarie),45.50843905,-73.67296457
7131,Bibliothèque du Boisé (Thimens / Todd),45.50463493,-73.70443225
7132,Ste-Croix / Tassé,45.5194925,-73.68510425
7133,Thimens / Alexis-Nihon,45.50897852,-73.69856358
7134,Poirier / O'Brien,45.52246015,-73.69156435
7135,Cavendish / Poirier,45.50622284,-73.71148109
7136,Marcel-Laurin / Beaudet,45.50684316,-73.68175685
7137,de Lisieux / Jean-Talon,45.57934937,-73.58168095
7138,Dumesnil / Bélanger,45.58777797,-73.56935352
7139,Parc Plage,45.50282786,-73.52779269
7140,St-Jacques / des Seigneurs,45.48918572,-73.57190028
7141,Turgeon / Notre-Dame,45.47888853,-73.58198941
7142,Elgar / de l'Île-des-Sœurs,45.45682319,-73.54680419
7143,LaSalle/Godin,45.44693448,-73.57219934
7144,Hickson / Wellington,45.46489252,-73.56699787
7145,Argyle / Bannantyne,45.45331877,-73.57677519
7146,Lusignan / St-Jacques,45.49222239,-73.56934816
7147,Métro de Castelnau (de Castelnau / Clark),45.53473935,-73.62076879
7148,Papineau / Émile-Journault,45.55988368,-73.63356829
7149,16e avenue / Jean-Talon,45.56244008,-73.5953334
MTL-ECO5.1-01,MTL-ECO5.1-01,45.50573033,-73.568573
