STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
32,003,002939,2,993,+36.135459,-115.248603
32,003,002940,1,1655,+36.123530,-115.265323
32,003,002940,2,1812,+36.127395,-115.265331
32,003,002941,1,1227,+36.105249,-115.248608
32,003,002941,2,1197,+36.101755,-115.247622
32,003,002941,3,1553,+36.110434,-115.246135
32,003,002941,4,1238,+36.110010,-115.250507
32,003,002942,1,1167,+36.111951,-115.237958
32,003,002942,2,2367,+36.102574,-115.238273
32,003,002942,3,901,+36.106700,-115.240704
32,003,002944,1,1464,+36.101291,-115.269667
32,003,002944,2,1486,+36.107215,-115.273147
32,003,002946,1,1315,+36.122539,-115.211641
32,003,002946,2,872,+36.117322,-115.212360
32,003,002947,1,1155,+36.138916,-115.234466
32,003,002947,2,1551,+36.129978,-115.234450
32,003,002948,1,1585,+36.110334,-115.229603
32,003,002948,2,1920,+36.103432,-115.229424
32,003,002949,1,1683,+36.117786,-115.238729
32,003,002949,2,1517,+36.123194,-115.237606
32,003,002950,1,1586,+36.112691,-115.265145
32,003,002950,2,1498,+36.112442,-115.273417
32,003,002950,3,1608,+36.109134,-115.265935
32,003,002951,1,4458,+36.132846,-115.269753
32,003,002951,2,1427,+36.138549,-115.274459
32,003,002951,3,2411,+36.141420,-115.272086
32,003,002952,1,1323,+36.120165,-115.265095
32,003,002952,2,1217,+36.116509,-115.265766
32,003,002953,1,818,+36.101636,-115.255145
32,003,002953,2,998,+36.103668,-115.259068
32,003,002953,3,967,+36.112297,-115.254703
32,003,002953,4,1376,+36.109945,-115.258291
32,003,002954,1,1107,+36.124470,-115.201105
32,003,002954,2,822,+36.116920,-115.202589
32,003,002954,3,983,+36.124337,-115.205453
32,003,002954,4,1338,+36.120321,-115.203593
32,003,002956,1,1869,+36.111667,-115.197215
32,003,002956,2,828,+36.108132,-115.184802
32,003,002957,1,930,+36.096153,-115.270393
32,003,002957,2,978,+36.096102,-115.252642
32,003,002958,1,1543,+36.096481,-115.240635
32,003,002958,2,582,+36.097937,-115.236437
32,003,002958,3,1082,+36.094274,-115.236324
32,003,002958,4,1706,+36.098177,-115.228673
32,003,002958,5,1120,+36.094866,-115.230073
32,003,002961,1,1082,+36.083848,-115.234466
32,003,002961,2,931,+36.089006,-115.229599
32,003,002962,1,2010,+36.091368,-115.199760
32,003,002964,1,2895,+36.109282,-115.220305
32,003,002964,2,2027,+36.112881,-115.220054
32,003,002965,1,1955,+36.103139,-115.218972
32,003,002965,2,1359,+36.105351,-115.211970
32,003,002966,1,2414,+36.113049,-115.212371
32,003,002966,2,1648,+36.109171,-115.214484
32,003,002966,3,1246,+36.109909,-115.210271
32,003,002967,1,789,+36.094415,-115.218314
32,003,002967,2,1628,+36.096434,-115.222947
32,003,002967,3,1251,+36.098022,-115.218634
32,003,002968,1,955,+36.087421,-115.220884
32,003,002968,2,1344,+36.091194,-115.220514
32,003,002969,1,777,+36.089571,-115.214445
32,003,002969,2,560,+36.091774,-115.210408
32,003,002970,1,867,+36.098565,-115.214302
32,003,002970,2,1185,+36.095019,-115.214400
32,003,002970,3,1382,+36.096551,-115.210098
32,003,002974,1,1596,+36.088904,-115.268672
32,003,002974,2,3418,+36.081206,-115.269782
32,003,002975,1,3066,+36.078528,-115.251959
32,003,002975,2,2050,+36.089218,-115.251344
32,003,002976,1,2421,+36.055621,-115.261304
32,003,002976,2,1498,+36.052339,-115.249493
32,003,002977,1,2034,+36.044981,-115.256430
32,003,002977,2,1067,+36.044647,-115.248130
32,003,002978,1,2556,+36.033580,-115.259755
32,003,002979,1,2442,+36.060739,-115.217931
32,003,002980,1,1267,+36.054557,-115.229511
32,003,002980,2,2788,+36.050695,-115.234164
32,003,002980,3,1606,+36.054047,-115.237847
32,003,002981,1,1953,+36.052563,-115.215347
32,003,002981,2,2166,+36.052368,-115.221726
32,003,002982,1,2513,+36.045234,-115.229171
32,003,002982,2,2584,+36.045223,-115.238757
32,003,002982,3,1858,+36.045750,-115.222272
32,003,002983,1,2096,+36.042507,-115.211351
32,003,002984,1,3684,+36.035593,-115.231475
32,003,002985,1,4160,+36.044772,-115.201868
32,003,002995,1,1135,+36.123729,-115.192589
32,003,002995,2,1174,+36.120921,-115.192420
32,003,002995,3,397,+36.117355,-115.192362
32,003,002996,1,1039,+36.120965,-115.195591
32,003,002996,2,1560,+36.117297,-115.197037
32,003,002996,3,954,+36.124221,-115.197326
32,003,002996,4,1197,+36.120859,-115.197874
32,003,003001,1,578,+36.171138,-115.238251
32,003,003001,2,1221,+36.171441,-115.229194
32,003,003001,3,1114,+36.168268,-115.228173
32,003,003001,4,785,+36.167950,-115.238290
32,003,003003,1,1940,+36.186069,-115.255370
32,003,003003,2,1783,+36.185429,-115.247600
32,003,003003,3,1578,+36.180533,-115.252137
32,003,003004,1,1368,+36.176398,-115.256498
32,003,003004,2,759,+36.175863,-115.251241
32,003,003005,1,1014,+36.172053,-115.255141
32,003,003005,2,824,+36.168333,-115.255739
32,003,003005,3,813,+36.170440,-115.248614
32,003,003005,4,829,+36.168723,-115.244916
32,003,003006,1,792,+36.162690,-115.257632
32,003,003006,2,1329,+36.163100,-115.252500
32,003,003006,3,1276,+36.162214,-115.245611
32,003,003102,1,1223,+36.178860,-115.227423
32,003,003102,2,1512,+36.175955,-115.229932
32,003,003102,3,1111,+36.179464,-115.237553
32,003,003102,4,1419,+36.175446,-115.235789
32,003,003103,1,1686,+36.182619,-115.228614
32,003,003103,2,1939,+36.186257,-115.228930
32,003,003104,1,2449,+36.183191,-115.240127
32,003,003104,2,1809,+36.186838,-115.237364
32,003,003204,1,754,+36.253472,-115.274897
32,003,003204,2,1624,+36.259430,-115.271216
32,003,003204,3,828,+36.260051,-115.266224
32,003,003204,4,1402,+36.255009,-115.252038
32,003,003204,5,1215,+36.251998,-115.261193
32,003,003208,1,1549,+36.243591,-115.269768
32,003,003208,2,1350,+36.235724,-115.268415
32,003,003210,1,539,+36.214931,-115.323543
32,003,003210,2,792,+36.211852,-115.328814
32,003,003210,3,587,+36.207335,-115.335927
32,003,003210,4,528,+36.206069,-115.327122
32,003,003211,1,1741,+36.215602,-115.303338
32,003,003211,2,1256,+36.214501,-115.285635
32,003,003213,1,896,+36.209965,-115.315637
32,003,003213,2,1055,+36.208465,-115.308086
32,003,003214,1,807,+36.207782,-115.292541
32,003,003214,2,1144,+36.205075,-115.283731
32,003,003215,1,698,+36.200733,-115.279521
32,003,003215,2,1127,+36.200098,-115.274242
32,003,003215,3,1236,+36.198894,-115.270308
32,003,003215,4,1152,+36.200260,-115.263121
32,003,003218,1,1199,+36.202469,-115.297984
32,003,003218,2,1674,+36.201078,-115.289175
32,003,003218,3,923,+36.184001,-115.299623
32,003,003218,4,1556,+36.192367,-115.293382
32,003,003219,1,1930,+36.194069,-115.281149
32,003,003219,2,1506,+36.193803,-115.264005
32,003,003219,3,1253,+36.190488,-115.277060
32,003,003219,4,1448,+36.190469,-115.267731
32,003,003220,1,1031,+36.183067,-115.272545
32,003,003220,2,1422,+36.186007,-115.269523
32,003,003220,3,866,+36.182419,-115.264401
32,003,003220,4,1036,+36.185986,-115.263832
32,003,003220,5,986,+36.186828,-115.275871
32,003,003220,6,725,+36.183116,-115.276986
32,003,003222,1,1220,+36.189863,-115.320909
32,003,003222,2,1802,+36.179461,-115.323288
32,003,003222,3,1600,+36.184733,-115.318299
32,003,003223,1,1687,+36.179588,-115.302796
32,003,003223,2,1285,+36.172831,-115.316766
32,003,003226,1,1088,+36.166664,-115.301573
32,003,003226,2,1202,+36.160545,-115.302671
32,003,003227,1,2418,+36.165905,-115.330752
32,003,003227,2,1438,+36.164015,-115.319690
32,003,003228,1,1718,+36.300413,-115.299129
32,003,003228,2,847,+36.297572,-115.293875
32,003,003228,3,1119,+36.300625,-115.292562
32,003,003229,1,824,+36.314125,-115.306138
32,003,003229,2,1246,+36.308891,-115.301231
32,003,003230,1,2523,+36.303466,-115.309916
32,003,003230,2,504,+36.303733,-115.324281
32,003,003230,3,693,+36.304071,-115.330739
32,003,003230,4,1017,+36.303429,-115.317808
32,003,003230,5,1375,+36.301448,-115.303645
32,003,003231,1,872,+36.281560,-115.331038
32,003,003231,2,778,+36.294249,-115.331194
32,003,003231,3,1224,+36.292308,-115.323405
32,003,003231,4,528,+36.293300,-115.317242
32,003,003231,5,1054,+36.285204,-115.317901
32,003,003232,1,1502,+36.270652,-115.310942
32,003,003232,2,1800,+36.272049,-115.290194
32,003,003232,3,536,+36.255217,-115.304932
32,003,003232,4,1411,+36.255835,-115.287569
32,003,003233,1,1216,+36.282969,-115.297510
32,003,003233,2,1282,+36.290495,-115.304382
32,003,003233,3,1150,+36.289661,-115.299327
32,003,003234,1,1378,+36.286433,-115.292260
32,003,003234,2,998,+36.293561,-115.292902
32,003,003234,3,1314,+36.290014,-115.292744
32,003,003235,1,1534,+36.286334,-115.282143
32,003,003235,2,867,+36.281150,-115.275500
